model,image,iou,dice,precision,recall,pixel_accuracy,inference_time_s
YOLOv11x,299287_sat_38.jpg,0.0,0.0,0.0,0.0,0.89544677734375,0.04363088749960298
YOLOv11x,299287_sat_40.jpg,0.0,0.0,0.0,0.0,0.2519989013671875,0.04363088749960298
YOLOv11x,299287_sat_41.jpg,0.0,0.0,0.0,0.0,0.2224884033203125,0.04363088749960298
YOLOv11x,299287_sat_42.jpg,0.0,0.0,0.0,0.0,0.319000244140625,0.04347559999951045
YOLOv11x,299287_sat_43.jpg,0.004348707077949405,0.008659755416226954,0.9928825622775801,0.0043488426467149875,0.025299072265625,0.04347559999951045
YOLOv11x,299287_sat_47.jpg,0.0,0.0,0.0,0.0,0.0864715576171875,0.04347559999951045
YOLOv11x,299287_sat_48.jpg,0.0,0.0,0.0,0.0,0.4832611083984375,0.04347559999951045
YOLOv11x,299287_sat_58.jpg,0.0,0.0,0.0,0.0,0.0535125732421875,0.04347559999951045
YOLOv11x,299287_sat_68.jpg,0.0,0.0,0.0,0.0,0.01141357421875,0.04347559999951045
YOLOv11x,316446_sat_07.jpg,0.0,0.0,0.0,0.0,0.1871795654296875,0.04347559999951045
YOLOv11x,316446_sat_08.jpg,0.0,0.0,0.0,0.0,0.0233917236328125,0.04347559999951045
YOLOv11x,316446_sat_10.jpg,0.0,0.0,0.0,0.0,0.63690185546875,0.043530112499865936
YOLOv11x,316446_sat_11.jpg,0.0,0.0,0.0,0.0,0.6864471435546875,0.043530112499865936
YOLOv11x,316446_sat_12.jpg,0.0,0.0,0.0,0.0,0.306976318359375,0.043530112499865936
YOLOv11x,316446_sat_13.jpg,0.0,0.0,0.0,0.0,0.0205841064453125,0.043530112499865936
YOLOv11x,316446_sat_16.jpg,0.0,0.0,0.0,0.0,0.0499114990234375,0.043530112499865936
YOLOv11x,316446_sat_17.jpg,0.0,0.0,0.0,0.0,0.1370391845703125,0.043530112499865936
YOLOv11x,316446_sat_23.jpg,0.0,0.0,0.0,0.0,0.9297027587890625,0.043530112499865936
YOLOv11x,316446_sat_24.jpg,0.0,0.0,0.0,0.0,0.7464599609375,0.043530112499865936
YOLOv11x,316446_sat_25.jpg,0.07794003066328198,0.14460921469875024,0.25430539609644087,0.10102951716947937,0.440216064453125,0.04400468750100117
YOLOv11x,316446_sat_26.jpg,0.0,0.0,0.0,0.0,0.4324493408203125,0.04400468750100117
YOLOv11x,316446_sat_27.jpg,0.0,0.0,0.0,0.0,0.000457763671875,0.04400468750100117
YOLOv11x,316446_sat_37.jpg,0.0,0.0,0.0,0.0,0.5373382568359375,0.04400468750100117
YOLOv11x,316446_sat_38.jpg,0.0,0.0,0.0,0.0,0.0107421875,0.04400468750100117
YOLOv11x,316446_sat_48.jpg,0.0,0.0,0.0,0.0,0.804718017578125,0.04400468750100117
YOLOv11x,325354_sat_55.jpg,0.26429010448678547,0.41808458920758385,0.2922732853885283,0.7340712594305854,0.4337921142578125,0.04400468750100117
YOLOv11x,325354_sat_56.jpg,0.4403382561477536,0.611437284635426,0.5027940682818949,0.7799730441708019,0.5061798095703125,0.04400468750100117
YOLOv11x,325354_sat_57.jpg,0.10473398479913137,0.1896094195349203,0.7590494176896443,0.10833576675127474,0.3709259033203125,0.04472845000054804
YOLOv11x,325354_sat_58.jpg,0.42007211538461536,0.5916208209902666,0.8099652375434531,0.466,0.8822021484375,0.04472845000054804
YOLOv11x,325354_sat_62.jpg,0.4965995123829077,0.6636371431021179,0.6143832354341959,0.7214765100671141,0.8204193115234375,0.04472845000054804
YOLOv11x,325354_sat_63.jpg,0.822698971958106,0.9027261052046234,0.9861725823714889,0.8322998046875,0.8878936767578125,0.04472845000054804
YOLOv11x,325354_sat_64.jpg,0.8838097364895042,0.9383216567682587,0.9872530433047296,0.8940116108337663,0.9206085205078125,0.04472845000054804
YOLOv11x,325354_sat_65.jpg,0.7625447589149948,0.8652770433863023,0.992741437663637,0.7668201249588951,0.7783966064453125,0.04472845000054804
YOLOv11x,325354_sat_67.jpg,0.8595796676441838,0.9244881330985361,0.9915990076680199,0.8658854807739649,0.8684844970703125,0.04472845000054804
YOLOv11x,325354_sat_68.jpg,0.0,0.0,0.0,0.0,0.9181060791015625,0.04472845000054804
YOLOv11x,325354_sat_72.jpg,0.489300355903951,0.657087543106056,0.9061026988695616,0.5154355408964716,0.654052734375,0.04454753750178497
YOLOv11x,325354_sat_75.jpg,0.007568736484399135,0.015023762072665951,0.7195301027900147,0.007591132318083936,0.019622802734375,0.04454753750178497
YOLOv11x,325354_sat_76.jpg,0.031255184312684564,0.06061581030211383,0.3546686746987952,0.03313984168865435,0.5544891357421875,0.04454753750178497
YOLOv11x,325354_sat_77.jpg,0.49553188884808425,0.6626831464352951,0.6585754726190088,0.6668423827095413,0.6855926513671875,0.04454753750178497
