image,instances,method,iou,dice_f1,precision,recall,boundary_iou,boundary_f1,pixel_accuracy
0-17-35_png_jpg.rf.3f247565818944865c9194dbd73291f0.jpg,2,weighted_mean,0.8751788927774432,0.9334350937378159,0.9507448763770128,0.9167443434478645,0.10269838996726192,0.1768579699416501,0.8924682617185321
0-17-35_png_jpg.rf.445840c4106d0661b45eaa1e5a7f747d.jpg,2,OR,0.9559882566492833,0.9774989736256846,0.9791547656825931,0.9758487721432005,0.35484160057275876,0.5484434411611575,0.958386230468516
0-17-35_png_jpg.rf.445840c4106d0661b45eaa1e5a7f747d.jpg,2,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.073728027343732
0-17-35_png_jpg.rf.445840c4106d0661b45eaa1e5a7f747d.jpg,2,weighted_mean,0.9559882566492833,0.9774989736256846,0.9791547656825931,0.9758487721432005,0.35484160057275876,0.5484434411611575,0.958386230468516
0-17-35_png_jpg.rf.64210df1e3e7ae4601f81551527720a4.jpg,2,OR,0.9469126407903173,0.972732541718907,0.9752794814325083,0.9701988700079649,0.2896018028354495,0.4492692824486174,0.950266113281018
0-17-35_png_jpg.rf.64210df1e3e7ae4601f81551527720a4.jpg,2,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.0856542968749791
0-17-35_png_jpg.rf.64210df1e3e7ae4601f81551527720a4.jpg,2,weighted_mean,0.9469126407903173,0.972732541718907,0.9752794814325083,0.9701988700079649,0.2896018028354495,0.4492692824486174,0.950266113281018
0-17-35_png_jpg.rf.6743f9574166ac2017290f5fb33bd2c7.jpg,2,OR,0.9082881629756666,0.9519402578689564,0.959253373878672,0.9447378050494146,0.16273361467538813,0.291906850168607,0.917260742187276
0-17-35_png_jpg.rf.6743f9574166ac2017290f5fb33bd2c7.jpg,2,AND,0.010026177273620056,0.01985330182368912,0.9999999999719259,0.010026177273620056,0.0002569813260229085,0.0,0.1413378906249655
0-17-35_png_jpg.rf.6743f9574166ac2017290f5fb33bd2c7.jpg,2,weighted_mean,0.9082881629756666,0.9519402578689564,0.959253373878672,0.9447378050494146,0.16273361467538813,0.291906850168607,0.917260742187276
0-17-35_png_jpg.rf.7db084a92a554d2fabbb52fb10e00bd5.jpg,2,OR,0.8795598672879819,0.9359210979079898,0.95897871093363,0.9139462422210318,0.10476019829161488,0.18923626492101941,0.8949780273435315
0-17-35_png_jpg.rf.7db084a92a554d2fabbb52fb10e00bd5.jpg,2,AND,0.016076955297507713,0.031645152886673585,0.9897922635925898,0.016079621327385954,0.0061103301873085564,0.013781982999947047,0.17417724609370747
0-17-35_png_jpg.rf.7db084a92a554d2fabbb52fb10e00bd5.jpg,2,weighted_mean,0.8795598672879819,0.9359210979079898,0.95897871093363,0.9139462422210318,0.10476019829161488,0.18923626492101941,0.8949780273435315
0-17-35_png_jpg.rf.83868463edd6f8bf0657ff28c9c278da.jpg,2,OR,0.9488915778530302,0.9737756462556667,0.9616240223241594,0.9862383102222438,0.2945200477145494,0.5148508191906754,0.9517407226560176
0-17-35_png_jpg.rf.83868463edd6f8bf0657ff28c9c278da.jpg,2,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.09150390624997766
0-17-35_png_jpg.rf.83868463edd6f8bf0657ff28c9c278da.jpg,2,weighted_mean,0.9488915778530302,0.9737756462556667,0.9616240223241594,0.9862383102222438,0.2945200477145494,0.5148508191906754,0.9517407226560176
0-17-35_png_jpg.rf.cc872dfacfc0278a84119fa19c655859.jpg,3,OR,0.9568605824755333,0.9779547823126504,0.9707772414536769,0.9852392495075771,0.3348238074268822,0.5626170275729863,0.9595117187497657
0-17-35_png_jpg.rf.cc872dfacfc0278a84119fa19c655859.jpg,3,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.08848876953122839
0-17-35_png_jpg.rf.cc872dfacfc0278a84119fa19c655859.jpg,3,weighted_mean,0.9568605824755333,0.9779547823126504,0.9707772414536769,0.9852392495075771,0.3348238074268822,0.5626170275729863,0.9595117187497657
0-17-41_png_jpg.rf.b603f235925fd58a196df78822ac5119.jpg,2,OR,0.7171046659090374,0.8352486370181765,0.7226832047416509,0.9893502353116026,0.35315813738941704,0.5670085376397662,0.7489379882810672
0-17-41_png_jpg.rf.b603f235925fd58a196df78822ac5119.jpg,2,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.3567382812499129
0-17-41_png_jpg.rf.b603f235925fd58a196df78822ac5119.jpg,2,weighted_mean,0.7171046659090374,0.8352486370181765,0.7226832047416509,0.9893502353116026,0.35315813738941704,0.5670085376397662,0.7489379882810672
