model,image,iou,dice,precision,recall,pixel_accuracy,inference_time_s
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_14_16.png,0.9663389645943729,0.9828813668387175,0.9847151078968035,0.981054442688424,0.9665107727050781,0.01856910000788048
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_14_17.png,0.0,0.0,0.0,0.0,0.8065948486328125,0.017639199999393895
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_14_19.png,0.0,0.0,0.0,0.0,0.8686141967773438,0.017125300015322864
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_01.png,0.8654636741556213,0.9278804901385845,0.9815674221382487,0.8797618257941416,0.8662986755371094,0.020227899978635833
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_02.png,0.0,0.0,0.0,0.0,0.00688934326171875,0.017765099997632205
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_03.png,0.0,0.0,0.0,0.0,0.009746551513671875,0.020428899995749816
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_05.png,0.0,0.0,0.0,0.0,0.7114181518554688,0.01786369999172166
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_06.png,0.0,0.0,0.0,0.0,0.7232856750488281,0.01941019998048432
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_07.png,0.0,0.0,0.0,0.0,0.6852798461914062,0.02547790002427064
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_08.png,0.0,0.0,0.0,0.0,0.2578239440917969,0.025134600000455976
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_09.png,0.0,0.0,0.0,0.0,0.22333908081054688,0.024848300003213808
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_10.png,0.0,0.0,0.0,0.0,0.22837448120117188,0.02166979998582974
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_12.png,0.0,0.0,0.0,0.0,0.01068115234375,0.018841899989638478
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_13.png,0.9428271652041206,0.9705723515607356,0.9963350320936684,0.9461084034289083,0.9428367614746094,0.02014670000062324
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_14.png,0.0,0.0,0.0,0.0,0.003856658935546875,0.017991400003666058
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_15.png,0.0,0.0,0.0,0.0,0.000568389892578125,0.02016169999842532
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_16.png,0.9583040085679314,0.9787081110748683,0.990495882471545,0.9671976095986659,0.9584159851074219,0.019839699991280213
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_17.png,0.0,0.0,0.0,0.0,0.17700958251953125,0.019833599973935634
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_18.png,0.0,0.0,0.0,0.0,0.8600807189941406,0.021008399984566495
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_19.png,0.0,0.0,0.0,0.0,0.8637809753417969,0.02304060000460595
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_15_20.png,0.0,0.0,0.0,0.0,0.9280128479003906,0.019824099988909438
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_05.png,0.6341032860883267,0.7760871561628475,0.6567990215528349,0.9483217869440163,0.6465606689453125,0.018376799998804927
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_06.png,0.0,0.0,0.0,0.0,0.6802101135253906,0.017202099988935515
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_09.png,0.0,0.0,0.0,0.0,0.35345458984375,0.01792579999892041
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_14.png,0.0,0.0,0.0,0.0,0.00185394287109375,0.017747600009897724
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_15.png,0.0,0.0,0.0,0.0,0.002597808837890625,0.017914399999426678
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_16.png,0.0,0.0,0.0,0.0,0.013824462890625,0.018238999997265637
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_18.png,0.0,0.0,0.0,0.0,0.20042037963867188,0.017344599997159094
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_19.png,0.0,0.0,0.0,0.0,0.7223663330078125,0.018383999995421618
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_20.png,0.0,0.0,0.0,0.0,0.8351707458496094,0.01803569999174215
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_16_21.png,0.0,0.0,0.0,0.0,0.8493537902832031,0.021029399998951703
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_05.png,0.9184143036779685,0.9574723269287473,0.9555951467237204,0.9593568967513465,0.9185714721679688,0.0243219000112731
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_06.png,0.0,0.0,0.0,0.0,0.18672561645507812,0.02728069998556748
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_07.png,0.007479859319202208,0.014848652804348215,1.0,0.007479859319202208,0.15923309326171875,0.022170099982758984
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_08.png,0.0,0.0,0.0,0.0,0.20833587646484375,0.01825610001105815
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_10.png,0.0,0.0,0.0,0.0,0.03167724609375,0.017860199994174764
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_11.png,0.0,0.0,0.0,0.0,0.042896270751953125,0.023908200004370883
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_13.png,0.0,0.0,0.0,0.0,0.012416839599609375,0.024284200015245005
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_16.png,0.9644628035836086,0.9819099672686274,0.9833063114097631,0.9805175832609382,0.9646224975585938,0.028431200014892966
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_17.png,0.0,0.0,0.0,0.0,0.07855606079101562,0.027762699988670647
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_18.png,0.0,0.0,0.0,0.0,0.08995437622070312,0.018341500021051615
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_19.png,0.0,0.0,0.0,0.0,0.11837005615234375,0.018237499985843897
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_20.png,0.0,0.0,0.0,0.0,0.7849159240722656,0.019104200007859617
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_17_21.png,0.0,0.0,0.0,0.0,0.7779045104980469,0.01811699999962002
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_18_06.png,0.0,0.0,0.0,0.0,0.00522613525390625,0.021052700001746416
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_18_07.png,0.0,0.0,0.0,0.0,0.011646270751953125,0.023775599984219298
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_18_10.png,0.0,0.0,0.0,0.0,0.058135986328125,0.02360200000111945
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_18_14.png,0.0,0.0,0.0,0.0,0.005878448486328125,0.021174000023165718
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_18_15.png,0.0,0.0,0.0,0.0,0.020748138427734375,0.019181400013621897
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_18_16.png,0.0,0.0,0.0,0.0,0.033153533935546875,0.01937369999359362
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_18_17.png,0.0,0.0,0.0,0.0,0.08621978759765625,0.018192199990153313
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_18_18.png,0.0,0.0,0.0,0.0,0.02764892578125,0.018865999998524785
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_19_16.png,0.0,0.0,0.0,0.0,0.01702117919921875,0.018101299996487796
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_19_17.png,0.0,0.0,0.0,0.0,0.036529541015625,0.024095900007523596
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_20_01.png,0.0,0.0,0.0,0.0,0.000720977783203125,0.01824289999785833
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_20_06.png,0.0,0.0,0.0,0.0,0.47835540771484375,0.018417000013869256
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_20_14.png,0.0,0.0,0.0,0.0,0.08772659301757812,0.01878539999597706
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_20_15.png,0.0,0.0,0.0,0.0,0.024730682373046875,0.01835130000836216
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_20_17.png,0.0,0.0,0.0,0.0,0.03447723388671875,0.018148800008930266
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_20_18.png,0.0,0.0,0.0,0.0,0.01085662841796875,0.01838100000168197
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_21_04.png,0.0,0.0,0.0,0.0,0.00157928466796875,0.019833600003039464
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_21_05.png,0.8504732799963374,0.9191954179398047,0.9976905621869839,0.852150876750347,0.850494384765625,0.023263300012331456
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_21_06.png,0.5388221302360064,0.7003046286491451,0.8197503304449992,0.6112408177210865,0.5443954467773438,0.021101299993460998
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_21_17.png,0.0,0.0,0.0,0.0,0.022640228271484375,0.01828899999964051
YOLOv8n,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_21_18.png,0.0,0.0,0.0,0.0,0.012302398681640625,0.01893200000631623
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_03_02.png,0.0,0.0,0.0,0.0,0.011814117431640625,0.016251400025794283
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_03_04.png,0.0,0.0,0.0,0.0,0.011501312255859375,0.0157953999878373
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_04_02.png,0.0,0.0,0.0,0.0,0.00690460205078125,0.015013900003395975
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_04_03.png,0.0,0.0,0.0,0.0,7.62939453125e-06,0.017718799994327128
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_04_04.png,0.0,0.0,0.0,0.0,8.392333984375e-05,0.01819239999167621
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_04_06.png,0.0,0.0,0.0,0.0,0.6703567504882812,0.02104039999539964
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_04_09.png,0.0,0.0,0.0,0.0,0.020721435546875,0.015552800003206357
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_05_10.png,0.0,0.0,0.0,0.0,0.004474639892578125,0.014017300010891631
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_05_11.png,0.0,0.0,0.0,0.0,0.015377044677734375,0.01437300001271069
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_05_12.png,0.0,0.0,0.0,0.0,0.0263214111328125,0.015415100002428517
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_05_21.png,0.0,0.0,0.0,0.0,0.000965118408203125,0.01605610002297908
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_06_11.png,0.0,0.0,0.0,0.0,0.001316070556640625,0.014800400007516146
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_06_12.png,0.0,0.0,0.0,0.0,0.00148773193359375,0.01454060000833124
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_07_11.png,0.0,0.0,0.0,0.0,6.866455078125e-05,0.014230600005248562
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_07_17.png,0.0,0.0,0.0,0.0,0.004779815673828125,0.014208199980203062
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_08_11.png,0.0,0.0,0.0,0.0,0.0,0.015098100004252046
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_08_14.png,0.0,0.0,0.0,0.0,0.00867462158203125,0.019784300005994737
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_09_11.png,0.0,0.0,0.0,0.0,0.0001373291015625,0.021814700012328103
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_10_05.png,0.0,0.0,0.0,0.0,0.28417205810546875,0.024239999998826534
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_10_06.png,0.0,0.0,0.0,0.0,0.32762908935546875,0.018178199999965727
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_11_05.png,0.4494560779056688,0.6201720559274781,0.47207454340947896,0.9036672733609573,0.4548072814941406,0.024598799995146692
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_11_06.png,0.0,0.0,0.0,0.0,0.5324211120605469,0.017704500001855195
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_11_07.png,0.0,0.0,0.0,0.0,0.2935295104980469,0.01680450001731515
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_12_03.png,0.0,0.0,0.0,0.0,0.6591339111328125,0.017116200004238635
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_13_04.png,0.0,0.0,0.0,0.0,0.6973075866699219,0.019585900008678436
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_13_14.png,0.0,0.0,0.0,0.0,1.52587890625e-05,0.014393700024811551
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_16_08.png,0.0,0.0,0.0,0.0,0.6018486022949219,0.01698529999703169
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_18_10.png,0.5739020669635331,0.7292729058685838,0.6260939385375875,0.8731693889935002,0.6046829223632812,0.017412900022463873
YOLOv8n,train_S2B_MSIL2A_20200202T141649_N0213_R010_T20LQN_20200202T164215_20_13.png,0.0,0.0,0.0,0.0,0.10293197631835938,0.015367699990747496
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_01_04.png,0.0,0.0,0.0,0.0,0.36563873291015625,0.018524999992223457
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_01_05.png,0.0,0.0,0.0,0.0,0.31932830810546875,0.021179000003030524
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_01_12.png,0.0,0.0,0.0,0.0,0.2932472229003906,0.02111290002358146
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_01_14.png,0.0,0.0,0.0,0.0,0.3446235656738281,0.023376400000415742
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_02_12.png,0.009593673419157383,0.01900501889372347,0.9884233737596472,0.009594751515735285,0.2938957214355469,0.02460510001401417
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_11_12.png,0.0,0.0,0.0,0.0,0.216705322265625,0.024879400007193908
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_12_06.png,0.04236779681893856,0.08129145383853015,0.05965014348927886,0.12757684162668548,0.08060455322265625,0.01831240000319667
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_12_08.png,0.0,0.0,0.0,0.0,0.6120643615722656,0.018184899992775172
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_12_16.png,0.0,0.0,0.0,0.0,0.22155380249023438,0.01893319998634979
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_14_12.png,0.0,0.0,0.0,0.0,0.7540359497070312,0.020937199995387346
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_14_13.png,0.0,0.0,0.0,0.0,0.11713027954101562,0.023761499993270263
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_15_01.png,0.0,0.0,0.0,0.0,0.49146270751953125,0.02399879999575205
YOLOv8n,val_S2A_MSIL2A_20200111T142701_N0213_R053_T20NQG_20200111T164651_19_08.png,1.0,1.0,0.0,0.0,1.0,0.018591599975479767
YOLOv8n,val_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_01_04.png,0.0,0.0,0.0,0.0,0.8509292602539062,0.01836310001090169
YOLOv8n,val_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_05_15.png,0.0,0.0,0.0,0.0,0.4757118225097656,0.027804399986052886
YOLOv8n,val_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_06_05.png,0.0,0.0,0.0,0.0,0.86505126953125,0.026688399986596778
YOLOv8n,val_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_06_08.png,0.0,0.0,0.0,0.0,0.8009757995605469,0.022079899994423613
YOLOv8n,val_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_06_10.png,0.0,0.0,0.0,0.0,0.7020072937011719,0.030527599999913946
YOLOv8n,val_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_07_07.png,0.0,0.0,0.0,0.0,0.7637176513671875,0.023835800006054342
YOLOv8n,val_S2A_MSIL2A_20200115T140641_N0213_R110_T21LUH_20200115T163049_09_15.png,0.0,0.0,0.0,0.0,0.6642875671386719,0.02127900000778027
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_01_21.png,0.0,0.0,0.0,0.0,0.13463973999023438,0.016526899999007583
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_03_18.png,0.0,0.0,0.0,0.0,0.116455078125,0.01601439999649301
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_03_20.png,0.0,0.0,0.0,0.0,0.22586822509765625,0.016885100019862875
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_05_06.png,0.0,0.0,0.0,0.0,0.7881813049316406,0.024267399974633008
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_05_15.png,0.0,0.0,0.0,0.0,0.110107421875,0.020671800011768937
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_15.png,0.0,0.0,0.0,0.0,0.10819244384765625,0.01920730000711046
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_21.png,0.0,0.0,0.0,0.0,0.08015823364257812,0.01678069998160936
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_15.png,0.0,0.0,0.0,0.0,0.11628341674804688,0.02627479998045601
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_08_08.png,0.0,0.0,0.0,0.0,0.54241943359375,0.01950240001315251
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_09_15.png,0.0,0.0,0.0,0.0,0.1088409423828125,0.0180576000129804
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_09_21.png,0.0,0.0,0.0,0.0,0.0380096435546875,0.014693400007672608
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_10_02.png,0.0,0.0,0.0,0.0,0.6653480529785156,0.02334869999322109
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_10_14.png,0.0,0.0,0.0,0.0,0.07329940795898438,0.015268399991327897
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_11_03.png,0.0,0.0,0.0,0.0,0.8767166137695312,0.017786300013540313
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_07.png,0.0,0.0,0.0,0.0,0.5525398254394531,0.01814349999767728
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_16.png,0.0,0.0,0.0,0.0,0.20554351806640625,0.027626600000075996
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_14_04.png,0.0,0.0,0.0,0.0,0.862579345703125,0.030092000000877306
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_15_19.png,0.006732344057348378,0.01337464540021746,1.0,0.006732344057348378,0.07924652099609375,0.023900600004708394
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_15_21.png,0.0,0.0,0.0,0.0,0.109466552734375,0.019276900013210252
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_17_06.png,0.07152109694643224,0.1334945194271014,0.07980293829924119,0.40799315130215374,0.10315704345703125,0.01988300000084564
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_17_17.png,0.0,0.0,0.0,0.0,0.09857177734375,0.016536499984795228
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_20_04.png,0.0,0.0,0.0,0.0,0.6772270202636719,0.018528100015828386
YOLOv8n,val_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_20_18.png,0.0,0.0,0.0,0.0,0.10811614990234375,0.016917299974011257
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_01.png,0.0,0.0,0.0,0.0,0.7515487670898438,0.021053999982541427
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_06.png,0.0,0.0,0.0,0.0,0.45024871826171875,0.018141100008506328
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_11.png,0.0,0.0,0.0,0.0,0.5774650573730469,0.02062550000846386
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_05.png,0.0,0.0,0.0,0.0,0.7931098937988281,0.017514399980427697
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_08.png,0.0,0.0,0.0,0.0,0.8326835632324219,0.018160799983888865
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_12.png,0.0,0.0,0.0,0.0,0.8703079223632812,0.018366599979344755
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_16.png,0.0,0.0,0.0,0.0,0.8142814636230469,0.01812880000215955
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_21.png,0.0,0.0,0.0,0.0,0.7777671813964844,0.01712579999002628
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_06.png,0.0,0.0,0.0,0.0,0.8321762084960938,0.018268500018166378
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_09.png,0.0,0.0,0.0,0.0,0.6206016540527344,0.018159700004616752
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_10.png,0.0,0.0,0.0,0.0,0.5830459594726562,0.018985000002430752
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_05_11.png,0.0,0.0,0.0,0.0,0.5983734130859375,0.017824299982748926
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_05_19.png,0.0,0.0,0.0,0.0,0.7525596618652344,0.018067199998768046
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_05_21.png,0.0,0.0,0.0,0.0,0.7571830749511719,0.02585120001458563
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_06_14.png,0.0,0.0,0.0,0.0,0.7907752990722656,0.017646599997533485
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_08_01.png,0.0,0.0,0.0,0.0,0.7839164733886719,0.018672000005608425
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_08_14.png,0.0,0.0,0.0,0.0,0.7995185852050781,0.01902700000209734
YOLOv8n,val_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_08_16.png,0.0,0.0,0.0,0.0,0.6070175170898438,0.0177749999857042
